,building_id,manager_id,display_address,street_address
1050,4190,595,12367,15474
1051,5786,971,535,11777
1052,2542,14,9595,6984
1053,1,3004,12888,21544
1054,1169,2640,8263,6274
1055,2646,1206,13278,18343
1056,791,1103,8436,17915
1057,5028,2281,11824,8941
1058,268,1412,12637,17590
1059,5609,1153,5037,5664
1060,6382,249,7287,21028
1061,2464,1062,13339,9923
1062,2052,3004,8620,15316
1063,4544,1298,7387,4012
1064,2231,1448,13529,4931
1065,2391,3164,12067,19951
1066,3067,3249,12244,19871
1067,1488,2153,1571,15486
1068,2219,2353,104,19218
1069,4813,1813,12895,22387
1070,0,1802,13106,18414
1071,5191,2767,13480,6753
1072,413,1569,11072,21963
1073,1,1828,13672,3182
1074,2911,588,9806,22210
1075,6534,511,9087,3340
1076,5527,1050,9011,6462
1077,1,119,11845,2512
1078,4356,1926,9873,14911
1079,1,995,13108,19109
1080,5210,3004,12950,3277
1081,5898,829,5099,21978
1082,5144,2038,9629,13988
1083,4241,1766,32,11273
1084,4987,3044,9251,2531
1085,682,2000,2213,2918
1086,5015,2271,12259,17663
1087,1470,2271,12226,13955
1088,2767,2805,11296,21678
1089,1631,2482,32,11494
1090,450,3339,10363,250
1091,3647,1444,13234,21472
1092,1,531,12862,23672
1093,1784,1199,9011,6978
1094,5707,3201,1784,18276
1095,1143,2338,32,6977
1096,5281,2640,8448,13918
1097,4898,2767,9568,2030
1098,816,792,3287,1688
1099,696,3120,2962,10426
1100,3250,1548,5896,22949
1101,1,55,9300,12604
1102,513,1297,9163,10941
1103,4589,524,12016,20306
1104,3963,3299,8975,14747
1105,2219,1444,325,19222
1106,6264,898,8499,17879
1107,4553,1467,32,15628
1108,4813,2008,12895,22384
1109,4243,817,12858,20623
1110,4845,3004,8835,12590
1111,4616,2334,10820,21823
1112,1,1483,13054,8953
1113,3250,444,7064,22951
1114,926,869,12579,3868
1115,1978,1502,12975,2803
1116,4094,2236,9329,6067
1117,1,1998,8917,15163
1118,6382,895,32,21023
1119,1595,3183,8992,13566
1120,817,1858,13354,20055
1121,1737,869,11083,21672
1122,0,471,5889,21220
1123,1954,3047,7438,22843
1124,0,3253,32,13217
1125,4571,73,7186,11511
1126,2815,1141,13278,12508
1127,3910,1057,9725,13612
1128,2981,2653,13529,4997
1129,846,1312,9343,7962
1130,1,798,13126,16850
1131,3480,1508,11058,15386
1132,2593,1964,9224,15184
1133,1,1194,9216,7042
1134,2841,648,8400,12383
1135,1566,2265,8597,4697
1136,1,1795,13369,15065
1137,2458,3065,5893,21503
1138,3830,2103,7178,13317
1139,43,405,32,18715
1140,3781,2353,12244,15872
1141,5645,3035,12362,16305
1142,2448,2651,8299,7386
1143,2833,3004,9581,21343
1144,6264,2050,9309,17884
1145,3428,2662,10244,580
1146,6382,51,32,21023
1147,1710,2937,8141,8475
1148,2748,1128,8503,11112
1149,2256,2520,9300,13467
1150,3921,2403,7283,9553
1151,6334,1265,12383,2994
1152,390,2236,5457,1310
1153,2946,1211,9503,12278
1154,4314,1915,360,949
1155,1,1492,10867,10769
1156,661,3126,32,12597
1157,3001,1078,9595,5522
1158,2110,1639,11749,9076
1159,6028,3004,12254,19198
1160,5947,2168,4717,16981
1161,6148,2049,2187,10827
1162,3308,1444,9381,5169
1163,3603,3106,369,2234
1164,1076,2598,10849,10764
1165,1,3025,11525,11328
1166,555,3057,11050,1854
1167,1,2675,10063,8072
1168,3045,2755,11967,14755
1169,2767,946,9578,21677
1170,1066,578,6983,28
1171,3761,401,9469,22269
1172,828,333,32,21295
1173,2419,803,13344,14294
1174,2597,2605,12254,14277
1175,1066,3190,6983,28
1176,1398,2607,6923,6266
1177,825,3102,12880,20451
1178,342,623,0,19740
1179,4787,2265,8575,11841
1180,1,1085,8992,1514
1181,82,1723,32,3723
1182,703,308,11715,21886
1183,779,1119,1774,9616
1184,6439,1673,11178,19324
1185,4369,2757,9807,11751
1186,0,3004,904,2700
1187,0,632,1474,4719
1188,5101,2055,32,6924
1189,567,2672,12311,8522
1190,4894,2342,11504,9374
1191,532,1873,9150,13569
1192,6094,1057,4826,17504
1193,229,2394,10484,17605
1194,0,3185,9659,10041
1195,4793,2862,10332,1589
1196,1,1478,13263,16958
1197,138,1180,12048,10781
1198,1,1203,13642,21052
1199,3070,3004,9087,12833
1200,4301,2702,9845,20097
1201,1,1610,7373,17199
1202,1297,2010,10879,3372
1203,1468,268,9186,9786
1204,1212,2364,32,3051
1205,0,3012,5683,20283
1206,1,175,11228,6151
1207,3137,2933,8114,12802
1208,6552,1450,10553,1250
1209,1329,1272,9150,13264
1210,351,2767,32,7613
1211,5683,583,9043,3458
1212,1270,3004,6586,21642
1213,1,995,9066,8592
1214,4765,2050,7333,3233
1215,2523,2766,9247,6829
1216,5074,1386,11242,9859
1217,4588,637,8002,21525
1218,3523,3004,11157,7774
1219,2187,1630,8529,8918
1220,1,1905,7442,1389
1221,4559,2168,1371,4334
1222,2856,2482,11419,586
1223,1,2407,7267,22996
1224,1,2752,9725,12747
1225,3942,2605,12221,15044
1226,3480,879,11058,15386
1227,2256,1050,8479,13430
1228,5051,317,7502,20636
1229,1,2006,10244,1246
1230,1609,1266,562,1634
1231,2748,749,9309,11118
1232,5470,2940,9329,4447
1233,5743,582,7137,9787
1234,5391,707,10051,1294
1235,2878,2338,7089,114
1236,4399,1569,10400,1522
1237,1104,1574,1859,5889
1238,4974,2946,11171,20466
1239,1,3030,9595,8237
1240,1,3004,7066,214
1241,1230,2335,13015,20880
1242,2786,1084,13291,16384
1243,1,2133,7442,22638
1244,5445,2660,6824,22915
1245,3469,692,12975,7007
1246,2306,1319,12895,19671
1247,2464,2998,12374,9909
1248,4618,443,9859,140
1249,3239,2713,9338,18597
1250,0,3301,9916,16081
1251,2628,2353,8134,10885
1252,5096,151,10747,9527
1253,3250,2672,5461,22946
1254,1097,1655,7034,21900
1255,3840,1298,32,4375
1256,3262,665,8436,7395
1257,4732,591,7567,1887
1258,3077,2523,12273,13513
1259,4822,2212,13044,4821
1260,6186,1277,9326,11237
1261,1,172,13038,19942
1262,4149,2075,11133,22236
1263,6382,1298,32,21023
1264,1545,1543,9850,14956
1265,1,3311,9228,6785
1266,4197,869,8541,17702
1267,3273,217,7499,22281
1268,3511,3004,13234,4083
1269,170,1298,10051,1520
1270,5745,3309,8509,3326
1271,6334,2713,12383,2994
1272,1,1401,13355,19731
1273,4086,2678,7990,13396
1274,4171,2837,9150,13640
1275,5916,108,13245,6948
1276,6169,2265,8597,11075
1277,5641,2672,12221,16951
1278,5024,217,7964,2947
1279,3254,1926,12902,5943
1280,5649,1057,11020,14593
1281,1620,3163,9033,4635
1282,1,3319,9381,12957
1283,4756,129,12023,21060
1284,1,3004,13077,10106
1285,1,1667,10124,4852
1286,5036,2783,4193,18652
1287,6009,444,9056,10928
1288,5031,1921,13304,11822
1289,2362,268,7085,1760
1290,5028,2836,11824,8941
1291,6280,1328,10369,18917
1292,5216,776,9725,9790
1293,6534,2923,9087,3341
1294,3122,1682,10970,1317
1295,1,0,10369,17980
1296,3788,444,9663,9685
1297,5226,2115,12895,10792
1298,5022,2092,13069,19953
1299,450,1142,10363,250
1300,3963,242,7901,14740
1301,883,1298,9568,8759
1302,616,3004,13296,3408
1303,1,468,11760,6436
1304,1317,3225,9595,4942
1305,302,2281,12590,15392
1306,436,2337,13541,94
1307,3514,30,12679,20594
1308,4940,2621,2309,7878
1309,2628,898,9110,10934
1310,599,844,8399,17696
1311,2336,2496,12996,11088
1312,2596,1128,7576,16155
1313,4907,1102,9362,11314
1314,3805,602,8654,4843
1315,3989,3201,10826,19038
1316,490,2610,12881,10054
1317,4448,2743,9263,17642
1318,6102,1386,9425,8673
1319,299,2902,8496,14085
1320,4076,818,8093,9480
1321,4740,1328,7983,14432
1322,1708,111,10329,1958
1323,4660,1442,32,9993
1324,1249,2902,8006,13906
1325,1,331,13656,20718
1326,2687,2185,9056,7587
1327,6058,568,9110,2667
1328,1033,2048,9118,13018
1329,5391,138,9574,1291
1330,2155,2438,8558,17864
1331,1,826,10541,11479
1332,1919,2711,7433,1539
1333,1,1000,12999,8044
1334,5037,2870,13502,12439
1335,1,2253,8592,23303
1336,2074,994,11186,13241
1337,4096,2757,10846,9898
1338,925,3004,8239,2726
1339,4064,1807,8432,865
1340,5313,588,10051,238
1341,1690,2016,7525,22609
1342,490,3073,12882,10055
1343,1,1264,9056,15107
1344,1767,2742,9335,4711
1345,1,2885,2187,11599
1346,2464,408,12374,9909
1347,6320,116,9056,15107
1348,0,270,5040,17009
1349,5432,2103,4607,16565
1350,6431,769,8355,1724
1351,5975,1002,5821,22672
1352,5969,2164,5911,20891
1353,6232,3004,13411,8893
1354,2458,2281,11228,21512
1355,3815,2998,12221,17833
1356,2336,869,11781,11084
1357,4475,2184,13502,2017
1358,180,1567,9095,8406
1359,3077,929,12274,13514
1360,697,3065,8048,4341
1361,5313,1142,10051,238
1362,436,3004,13538,90
1363,0,1572,2961,10425
1364,610,1487,9335,15119
1365,2791,2728,7373,16928
1366,3921,3004,12940,9559
1367,2726,30,11701,17485
1368,3853,3187,12370,13706
1369,2649,1921,9083,2495
1370,1,1297,13025,4439
1371,1,1187,32,1251
1372,0,2292,8930,2737
1373,5288,241,8240,15237
1374,1,1657,9276,11030
1375,4850,3004,9396,13120
1376,807,332,11334,20523
1377,1,175,6983,28
1378,1,1674,32,9167
1379,2202,3295,7442,4330
1380,4317,1726,10200,16863
1381,4243,3004,5803,20620
1382,1805,3126,32,14303
1383,3077,2751,32,13526
1384,1,1128,11268,14579
1385,1773,1873,8984,20001
1386,2133,1102,13252,1920
1387,3343,1103,13089,12039
1388,1,3010,9238,5869
1389,1553,1915,6398,17686
1390,1654,1444,11269,14580
1391,1,1752,8859,11732
1392,1,831,10748,9528
1393,1,531,9725,23323
1394,2639,665,11178,4885
1395,4489,1758,9300,16078
1396,4640,2442,13189,7650
1397,73,3306,7018,22205
1398,2554,2758,7697,21385
1399,2875,3004,12374,17839
1400,5092,2732,7828,6131
1401,938,2667,13357,12884
1402,5437,1119,9805,11672
1403,0,2360,11178,4729
1404,5637,1833,12037,20470
1405,3367,2617,9049,6403
1406,3479,3032,3279,10146
1407,2767,1926,11296,21678
1408,1,691,9276,16332
1409,3046,1444,4886,14884
1410,908,2358,13454,4655
1411,1,2826,12791,13343
1412,1,1993,12226,17837
1413,1,751,6964,22055
1414,981,269,9329,4233
1415,105,3149,8975,869
1416,2649,908,8079,2491
1417,1,2511,12962,8220
1418,6325,2867,1048,3199
1419,500,665,9056,1573
1420,1470,428,13263,13975
1421,2516,249,11023,22363
1422,3911,2523,12516,4437
1423,953,1347,7637,4583
1424,3099,1103,32,6055
1425,2163,3004,11746,1413
1426,2074,225,8210,13240
1427,642,2742,4138,6634
1428,1,531,11297,23438
1429,349,1716,12089,16655
1430,1492,2902,9595,4946
1431,6263,2581,12903,19628
1432,1404,3024,5707,22941
1433,6328,803,9251,15023
1434,1,2106,11442,20614
1435,170,2222,10051,1520
1436,4187,3294,32,6406
1437,6406,43,12094,17056
1438,3933,2882,8355,12153
1439,1,2734,13045,13214
1440,2272,3004,2329,7952
1441,442,2836,10063,21664
1442,3587,1084,9803,4591
1443,6303,1567,6848,21300
1444,1,2198,7199,4010
1445,801,1682,10257,4115
1446,259,1217,7919,11920
1447,1,318,9977,19291
1448,6154,696,8226,15530
1449,1,1965,32,12597
1450,5012,3004,9483,22041
1451,299,1956,3914,14086
1452,1,531,10911,23409
1453,4667,2610,8478,16037
1454,6048,3004,2519,15428
1455,284,651,8432,10009
1456,25,883,9693,12162
1457,6225,2076,9056,1232
1458,1,1206,9147,1772
1459,4169,2048,9238,5869
1460,4016,2236,9163,3349
1461,4188,2898,32,3971
1462,1,1272,6983,28
1463,3137,2672,8134,12797
1464,3727,2058,4971,17553
1465,2954,991,7442,1389
1466,5687,3225,12299,12691
1467,35,616,8332,9351
1468,1,1000,10372,12256
1469,1133,1758,9326,18178
1470,0,1828,5937,21006
1471,4163,2836,8988,8843
1472,5391,2060,10051,1294
1473,1470,2353,12221,13953
1474,5882,2997,7053,7198
1475,5740,1096,8432,12058
1476,2679,3065,8393,15668
1477,1,1828,9463,10068
1478,436,907,13538,90
1479,1,470,12364,16307
1480,0,96,13278,12880
1481,0,0,4216,14904
1482,1,367,13516,20262
1483,4277,2662,9335,4036
1484,6432,490,7948,6856
1485,250,792,9081,6696
1486,5884,94,12360,16995
1487,3576,1051,9254,13305
1488,1,175,11228,6151
1489,2179,1302,8125,11348
1490,2907,2236,9211,21202
1491,1448,3219,8943,5853
1492,1626,869,8541,15779
1493,816,1103,10346,1688
1494,111,1737,7848,12649
1495,3631,2889,3468,9424
1496,3499,1,8332,13551
1497,2133,134,13252,1920
1498,2611,3085,5651,20230
1499,4401,2581,13247,598
1500,268,1497,13496,17612
1501,1105,3004,7501,20716
1502,1120,1847,10369,22272
1503,1691,1929,12541,3115
1504,4190,102,13333,15481
1505,1,3254,1649,5246
1506,432,1543,6003,3420
1507,6396,2464,9818,20905
1508,4461,1103,32,762
1509,3989,3004,12374,19038
1510,4173,2662,9343,15026
1511,4076,3004,8093,9480
1512,3969,1217,10594,21741
1513,2545,1444,13524,15986
1514,1,1980,7612,1381
1515,1,539,12858,20623
1516,3137,2626,9110,12836
1517,4618,339,9859,140
1518,1864,2843,7558,5693
1519,2938,2751,11178,21427
1520,638,2743,9011,6690
1521,1486,3065,12248,20425
1522,1,1646,8448,18033
1523,1,531,10612,23393
1524,1,3025,10759,21396
1525,3456,3004,55,5529
1526,3787,924,12443,9082
1527,2024,67,11228,21772
1528,2439,1675,3298,11524
1529,4809,256,8399,15343
1530,170,1319,10051,1520
1531,1,983,9469,22269
1532,1293,233,10867,156
1533,2875,2194,12374,17839
1534,3266,988,9523,5707
1535,1,751,9595,4969
1536,6320,436,9056,15107
1537,4757,1134,9103,8181
1538,5322,1319,13271,19776
1539,1122,1116,13459,20884
1540,4285,2621,3458,12131
1541,6207,1265,11072,2575
1542,0,927,797,2397
1543,0,174,2565,8986
1544,1248,443,7769,20203
1545,5162,3004,9725,5637
1546,5336,556,2644,9335
1547,3861,824,3411,11905
1548,49,3004,8278,11437
1549,2338,720,10849,17391
1550,1,2396,32,3723
1551,2649,1344,8081,2493
1552,1450,2978,13252,22338
1553,549,2236,9210,4365
1554,1,1085,12906,10794
1555,5356,1847,13257,14288
1556,1050,1168,32,8177
1557,5576,2058,11475,23453
1558,6298,665,7375,17215
1559,259,898,7919,11920
1560,5650,812,6924,3849
1561,4671,2124,10368,19065
1562,5023,3035,10842,8738
1563,1,2450,12953,11905
1564,4505,1355,8490,5839
1565,2202,3004,7442,4330
1566,2430,1098,32,22028
1567,6201,2757,13524,22437
1568,2260,2545,11178,22568
1569,1,208,13672,4537
1570,1256,2757,9377,13082
1571,1,683,8998,7508
1572,1,1186,10257,2120
1573,138,69,12073,10783
1574,1533,2890,13205,19355
1575,3703,1050,13671,4972
1576,5216,1057,9722,9772
1577,3067,1395,12244,19871
1578,1450,2757,13252,22338
1579,1,1917,258,646
1580,1,172,6228,9277
1581,4242,1926,10251,150
1582,1066,2757,6980,25
1583,1004,3004,12248,20010
1584,4968,3200,1343,4267
1585,5915,2662,9175,12534
1586,1001,2757,9326,6066
1587,1,1297,9197,8295
1588,4732,581,7566,1886
1589,3044,2229,8997,12232
1590,5884,818,12360,16995
1591,3412,2184,32,16550
1592,1,1059,13630,21754
1593,873,681,9247,6465
1594,3610,2747,10793,8197
1595,1,3041,9233,12954
1596,3604,639,9260,5441
1597,3031,591,13324,14187
1598,513,574,8249,10906
1599,2683,588,7104,17512
1600,2259,1376,9269,9064
1601,3695,2058,917,2739
1602,1,1828,12884,22484
1603,5269,2278,13254,13864
1604,3040,609,7486,3239
1605,749,3154,3587,12676
1606,1,1035,32,11233
1607,1,1502,6964,5319
1608,2496,749,32,17675
1609,450,542,10363,250
1610,4956,2876,5191,18620
1611,1531,2436,7632,13321
1612,6009,135,9056,10928
1613,5091,3004,3277,8090
1614,2767,1944,11297,21680
1615,3498,3004,7525,5302
1616,6534,2119,8096,3311
1617,2418,2640,8116,1173
1618,2854,135,13113,21471
1619,1,1359,7442,22844
1620,1629,651,12255,15732
1621,6140,2425,9150,14260
1622,229,1103,13257,17605
1623,2646,1873,13278,18343
1624,1004,2870,13271,20017
1625,5455,792,9042,4854
1626,6404,1150,6191,17101
1627,3343,1264,13089,12039
1628,1337,1444,13355,11986
1629,1,994,7383,23013
1630,2625,574,8386,14112
1631,5847,2757,7906,11148
1632,3754,2757,11195,9173
1633,4151,1476,12226,13178
1634,4340,3235,8266,18870
1635,4340,3004,9175,18874
1636,6169,869,8597,11075
1637,2907,2236,9211,21202
1638,1577,869,12338,16983
1639,0,3181,3102,10759
1640,1628,1467,13126,18895
1641,0,2572,32,14151
1642,2357,1201,8930,9154
1643,1,1723,13266,12879
1644,3995,3004,32,21145
1645,1,2752,13257,17605
1646,682,3126,32,7411
1647,0,1855,3600,12741
1648,4352,2757,10847,9691
1649,682,1444,32,7411
1650,616,102,13296,3408
1651,5888,908,7701,9756
1652,3227,332,11776,15035
1653,2969,241,9595,7711
1654,5095,1363,7932,7243
1655,1154,2607,10310,3530
1656,106,442,7373,17084
1657,2774,936,12271,16716
1658,1270,2882,10651,21648
1659,4490,3065,8146,11000
1660,1,290,9276,15867
1661,1004,1847,12247,20009
1662,888,2338,9746,21661
1663,995,2218,6459,1643
1664,2716,436,7953,15071
1665,5585,1277,8248,3784
1666,6058,3004,8135,2657
1667,3753,2039,8939,18857
1668,6186,1319,9326,11237
1669,4241,2446,12274,11256
1670,3529,2783,7832,8451
1671,1,2931,8853,11796
1672,3135,1319,7396,14967
1673,4341,1066,5781,20566
1674,3250,2672,5461,22946
1675,4813,588,12895,22384
1676,1,2253,7852,23328
1677,2936,3000,4089,14605
1678,1,305,9343,18599
1679,1,3004,7204,1214
1680,3129,1444,11576,77
1681,4370,3024,10267,14206
1682,2219,3249,104,19218
1683,5437,1119,9805,11672
1684,4141,595,12367,19104
1685,1,1723,2639,15430
1686,3548,1873,7449,7985
1687,3494,1706,32,10459
1688,444,2743,2413,8307
1689,1336,2585,12141,14391
1690,616,436,12305,3384
1691,1,2340,9110,12836
1692,256,2537,6581,12642
1693,1863,3309,9233,15022
1694,4231,3319,9362,14099
1695,2425,2212,7230,5471
1696,1,1069,9414,10338
1697,1209,929,7859,2939
1698,1,2624,9343,8416
1699,6062,2064,12413,19716
1700,771,3268,9343,14903
1701,6009,1563,9056,10928
1702,4287,2836,11346,22325
1703,4511,1246,13672,4900
1704,6263,2136,12902,19627
1705,668,2742,32,7864
1706,1,225,9595,4546
1707,1,119,11785,7454
1708,2609,2538,12667,7458
1709,2306,2249,12895,19671
1710,1531,405,7634,13323
1711,1,2165,9020,7586
1712,4685,748,7389,17073
1713,6042,2141,7267,9326
1714,3903,940,2187,11599
1715,4401,2678,12180,590
1716,3981,95,13054,7855
1717,3002,241,7783,3301
1718,563,219,9269,12141
1719,6261,3004,8898,20341
1720,1560,955,3956,11606
1721,2219,3249,104,19218
1722,0,3004,1729,5482
1723,610,1647,8566,15099
1724,3462,3004,8526,5241
1725,1817,616,12429,5917
1726,1607,2252,9307,4708
1727,4231,1444,9362,14099
1728,1,1427,9306,18252
1729,5594,651,12597,10029
1730,2274,1364,7057,3570
1731,1,2024,10269,14207
1732,1,2059,10244,22649
1733,2718,582,7137,9893
1734,4147,2268,11985,16887
1735,2545,1831,4450,15986
1736,1,938,9376,12252
1737,719,214,10651,8736
1738,1,587,13068,18648
1739,3787,30,12442,9081
1740,5652,517,6899,5192
1741,2841,769,8399,12373
1742,1,1297,13492,11202
1743,4471,214,13321,16547
1744,216,1298,13318,11275
1745,436,3004,13538,90
1746,6382,655,32,21023
1747,5348,3004,5977,836
1748,2392,2626,32,16282
1749,4124,1354,3874,13927
1750,2202,239,7442,4330
1751,1,742,13156,21063
1752,3815,135,13263,17852
1753,2301,1749,11967,1041
1754,1,2070,13031,11052
1755,5485,173,12196,11963
1756,2072,642,7057,9320
1757,1,376,8889,6680
1758,3108,2892,8533,8834
1759,3805,1539,8657,4844
1760,848,424,12962,8220
1761,1357,1876,13113,2181
1762,0,521,11526,8312
1763,5376,2464,10864,1015
1764,4622,253,2111,7012
1765,5652,1980,6899,5192
1766,421,1567,8930,8589
1767,5129,651,8660,1674
1768,1,2912,10327,21769
1769,264,1554,12255,17715
1770,1630,2751,13296,15740
1771,661,2058,3573,12577
1772,1797,1566,8014,518
1773,4099,2368,11072,22246
1774,1,2555,11841,18183
1775,4188,813,8578,3969
1776,2430,1298,10051,22029
1777,3308,132,9381,5169
1778,0,404,8414,13758
1779,2350,1125,8414,6176
1780,3596,3004,8053,8568
1781,1431,1752,249,9843
1782,5714,315,8050,12789
1783,2303,1200,13239,19005
1784,2500,2185,13245,18471
1785,2465,616,12420,6575
1786,1492,2281,9595,4946
1787,5602,1444,32,8544
1788,4861,122,7259,3502
1789,0,2469,3908,14062
1790,0,2798,9725,14908
1791,138,405,13190,10798
1792,730,720,8252,7625
